,red,blue,green,nir08,swir16,emad,smad,bcmad,ndvi,mndwi,evi,ndbi,bs_pc_50,pv_pc_50,npv_pc_50,bs_med_jan_apr,pv_med_jan_apr,npv_med_jan_apr,bs_med_may_aug,pv_med_may_aug,npv_med_may_aug,bs_med_sep_dec,pv_med_sep_dec,npv_med_sep_dec,dem,x,y,class_id,lulc
2815,252.0,254.0,448.0,2966.0,1363.0,495.55154,0.0008665323,0.045180667,0.8433809,-0.50524575,0.5396484,-0.3702934,4.0,91.0,8.0,19.5,80.0,9.0,6.0,87.5,8.0,24.0,86.0,10.5,241.0886,3055552.041163751,-2017525.5661149828,1,forest
2816,735.0,532.0,829.0,3100.0,2048.0,953.9721,0.004021466,0.067111075,0.6166884,-0.42370522,0.43731508,-0.20435122,3.0,65.0,31.0,23.0,68.0,21.0,4.0,57.5,32.0,5.0,57.0,37.0,236.5837,3056971.1420323863,-2017522.0771172442,2,cropland
2817,263.0,296.0,531.0,4700.0,2005.0,797.0338,0.0010300279,0.03612502,0.89401567,-0.5812302,0.7890525,-0.4019389,5.0,85.0,14.0,15.0,75.0,16.0,7.0,78.5,14.5,6.0,86.0,15.0,377.3663,3058390.242901016,-2017518.5881201043,1,forest
2818,208.0,209.0,382.0,3569.0,1393.0,433.46884,0.0006675124,0.028870096,0.88985974,-0.56957746,0.6341749,-0.43853283,3.0,93.0,6.0,12.0,84.0,10.0,4.0,88.0,7.0,6.5,84.0,13.0,247.63898,3059809.23245016,-2017514.8665238146,1,forest
2819,267.0,272.0,502.0,4418.0,1744.0,951.359,0.0011736751,0.053383987,0.88601923,-0.5529831,0.74231046,-0.43395004,7.0,91.0,7.0,26.0,63.0,16.0,8.0,85.0,9.0,7.0,87.0,3.0,359.04626,3064066.423736567,-2017503.3528396073,1,forest
2820,296.0,287.0,563.0,4098.0,1744.0,1312.389,0.001568675,0.07560873,0.86527085,-0.5119203,0.69270855,-0.40294418,6.0,88.0,8.0,13.0,71.0,20.0,6.0,85.5,9.0,6.0,80.0,18.0,301.8622,3065485.524605197,-2017499.2823467506,3,grassland
2821,248.0,285.0,549.0,5364.0,1869.0,749.0619,0.0006775856,0.03551904,0.91161793,-0.5459057,0.8692106,-0.48320195,6.0,92.0,8.0,17.0,69.0,16.0,7.0,86.0,14.0,6.0,86.0,21.5,249.45168,3066904.6254738322,-2017495.0955549476,1,forest
2822,308.0,276.0,636.0,3706.0,1903.0,687.40955,0.0010032356,0.047480665,0.8465372,-0.49901536,0.63000596,-0.32144767,3.0,77.0,17.0,26.0,60.0,18.5,11.0,75.0,17.0,3.0,76.0,19.0,82.85191,3068323.615022974,-2017490.908764007,3,grassland
2823,292.0,292.0,526.0,3439.0,1925.0,1066.6,0.0029972792,0.06612586,0.8434737,-0.57078743,0.6051458,-0.28225207,2.0,89.0,10.0,40.5,62.0,6.5,10.5,81.5,12.5,37.5,82.0,16.0,114.58784,3069742.715891604,-2017486.489374505,3,grassland
2824,265.0,259.0,515.0,4134.0,1765.0,1003.9247,0.000998646,0.060363002,0.87951815,-0.5482456,0.70184666,-0.40159348,5.0,93.0,6.0,9.0,90.0,10.0,7.0,90.0,7.0,4.0,92.0,18.0,151.36807,3071161.705440748,-2017482.0699859634,3,grassland
2825,259.0,248.0,509.0,4006.0,1843.0,703.8795,0.0006558001,0.041633114,0.8785463,-0.5671769,0.6837591,-0.36980677,7.0,91.0,9.0,29.0,69.0,10.0,10.0,87.0,12.0,5.0,83.0,10.5,276.03253,3072580.8063093806,-2017477.5342987224,3,grassland
2826,352.0,353.0,721.0,4518.0,2001.0,1053.3864,0.0009697974,0.05396716,0.85544145,-0.4702425,0.74485964,-0.38610214,8.0,90.0,5.0,13.5,73.0,24.0,9.0,89.5,5.5,7.0,89.0,8.0,379.06488,3073999.795858525,-2017472.8823128592,3,grassland
2827,225.0,217.0,391.0,2898.0,1451.0,947.66705,0.0020403862,0.07557298,0.85590774,-0.5754615,0.52949566,-0.33272016,4.0,90.0,8.0,45.0,82.0,7.5,12.0,88.5,10.0,4.0,92.0,12.5,136.44212,3075418.785407664,-2017468.1140284538,1,forest
2828,422.0,394.0,738.0,4186.0,2133.0,1242.1282,0.002973497,0.07590827,0.8168403,-0.4858934,0.6837172,-0.32489315,4.0,83.0,13.0,12.0,64.0,20.0,6.0,82.5,13.0,6.0,79.0,17.0,254.40688,3076837.8862762963,-2017463.3457451668,1,forest
2829,529.0,434.0,804.0,3862.0,2068.0,944.6224,0.0022576153,0.057934508,0.7590526,-0.4401114,0.6046368,-0.30252954,3.0,81.0,16.0,9.0,81.0,10.5,3.0,78.5,16.0,3.0,75.0,21.0,403.15616,3078256.8758254405,-2017458.3448638972,3,grassland
2830,333.0,288.0,578.0,3573.0,1975.0,918.2129,0.0027959645,0.055385835,0.82949305,-0.54719937,0.6039818,-0.28803173,4.0,88.0,8.0,33.0,72.0,10.5,6.5,87.5,8.5,3.5,81.0,15.0,217.22351,3079675.865374582,-2017453.3439838558,3,grassland
2831,341.0,335.0,734.0,5025.0,2170.0,1137.9647,0.0010744631,0.05260822,0.87290347,-0.49449033,0.8043411,-0.39680332,6.0,91.0,7.0,21.5,77.0,8.0,8.5,90.0,8.0,4.0,91.0,8.0,182.401,3081094.9662432116,-2017448.226805553,3,grassland
2832,409.0,380.0,695.0,4130.0,2068.0,1698.2448,0.004247606,0.090303466,0.8197841,-0.4969236,0.67733365,-0.33268797,4.0,90.0,16.0,6.0,72.0,46.0,6.5,91.0,10.0,6.5,71.0,18.0,109.91881,3082513.9557923563,-2017442.9933290752,3,grassland
2833,873.0,667.0,913.0,2482.0,1693.0,945.2829,0.0059685707,0.074853115,0.4795827,-0.29930928,0.31629643,-0.18898201,8.0,64.0,29.0,28.0,69.0,22.0,8.0,58.5,34.5,8.5,57.0,34.5,58.014687,3083932.9453414977,-2017437.7598539442,4,buildup
2834,312.0,267.0,521.0,3699.0,1696.0,799.0057,0.001493156,0.05609369,0.8444279,-0.52999544,0.62405574,-0.37126967,3.0,84.0,12.0,7.0,83.0,11.0,3.5,82.5,11.5,3.0,76.0,21.0,56.44819,3085351.9348906362,-2017432.2937813562,3,grassland
2835,515.0,377.0,648.0,3345.0,2118.0,1263.2329,0.0044204593,0.08149321,0.7331607,-0.5314533,0.5199339,-0.22460191,4.0,81.0,18.0,5.5,84.0,9.5,12.0,66.0,24.0,5.0,73.0,19.0,74.38786,3086770.9244397804,-2017426.8277102378,3,grassland
2836,187.0,168.0,338.0,4254.0,1601.0,538.2174,0.0009727478,0.034226857,0.9157847,-0.6513668,0.72028196,-0.45311695,3.0,87.0,12.0,5.5,77.0,16.0,6.0,84.5,14.0,4.0,89.0,13.0,85.121086,3088189.913988922,-2017421.1290419134,1,forest
2837,485.0,346.0,632.0,3170.0,2088.0,1243.8815,0.005798757,0.07964429,0.73461014,-0.5352941,0.4977753,-0.20578167,7.0,75.0,16.0,7.0,77.0,14.0,14.0,61.5,21.0,11.5,58.0,21.0,246.02759,3089608.903538063,-2017415.4303751853,3,grassland
2838,656.0,551.0,837.0,4440.0,2573.0,1992.5757,0.0066695213,0.101503104,0.7425432,-0.5090909,0.6641626,-0.26621988,7.0,73.0,24.0,32.0,55.0,32.0,19.0,58.5,25.0,8.0,52.0,30.0,433.53052,3091027.8930872073,-2017409.615410783,3,grassland
2839,706.0,500.0,739.0,2674.0,2379.0,980.93085,0.006401241,0.073482394,0.5822485,-0.5259782,0.37386018,-0.058381148,7.0,57.0,34.0,8.0,57.0,34.0,8.5,48.0,41.5,7.5,48.0,39.0,348.3412,3092446.882636349,-2017403.8004480433,3,grassland
2840,389.0,325.0,576.0,3145.0,1661.0,1133.8193,0.0045030117,0.067823194,0.7798529,-0.4850246,0.52831346,-0.3087807,5.0,75.0,21.0,4.0,57.0,32.0,15.0,72.0,22.5,7.5,65.0,22.0,60.893288,3093865.8721854878,-2017397.7528885582,2,cropland
2841,886.0,660.0,1006.0,3355.0,2718.0,1637.8171,0.008312941,0.098180644,0.582174,-0.45972073,0.44985786,-0.10489047,4.0,66.0,29.0,26.0,57.0,44.0,7.0,55.0,36.0,5.0,55.5,25.5,312.46356,3095284.861734632,-2017391.7053308713,3,grassland
2842,965.0,641.0,949.0,3091.0,2812.0,1166.1658,0.0058008432,0.07556908,0.5241617,-0.49534696,0.37766013,-0.047264125,14.0,59.0,28.0,13.0,65.0,36.0,16.0,45.5,40.0,13.0,47.5,29.0,419.9392,3096703.8512837733,-2017385.4251767164,3,grassland
2843,924.0,633.0,971.0,3282.0,2666.0,1347.9529,0.008524418,0.08134788,0.5606277,-0.4660435,0.41872358,-0.103564225,7.0,71.0,21.0,10.0,71.0,22.0,8.5,57.0,26.0,9.0,53.0,29.0,305.83606,3098122.7295134235,-2017379.1450245003,3,grassland
2844,181.0,185.0,419.0,4035.0,1547.0,423.11798,0.00032287836,0.028322838,0.91413665,-0.57375383,0.7015692,-0.44571838,4.0,96.0,8.0,6.0,83.5,21.5,7.0,83.5,15.0,6.0,74.5,43.0,183.61685,3099541.7190625677,-2017372.7485751624,1,forest
2845,384.0,318.0,594.0,3254.0,2144.0,949.67944,0.0026114285,0.059245836,0.788895,-0.5661067,0.54467463,-0.20563172,7.0,84.0,9.0,9.0,81.0,9.5,15.0,73.0,17.0,9.0,71.5,19.5,131.53694,3100960.708611709,-2017366.3521278375,3,grassland
2846,403.0,355.0,708.0,3520.0,1847.0,875.5358,0.0022644997,0.05662016,0.79454494,-0.4457926,0.58698356,-0.31171978,5.0,84.0,11.0,24.5,76.0,9.0,29.0,69.0,20.0,25.5,75.0,13.5,220.74171,3102379.5868413593,-2017359.723084551,3,grassland
2847,459.0,438.0,720.0,3716.0,1920.0,1432.2976,0.0030308366,0.09622041,0.78011984,-0.45454547,0.6175579,-0.3186657,8.0,67.0,22.0,13.0,72.5,16.0,10.0,58.5,28.0,12.0,58.0,26.0,286.69934,3103798.576390504,-2017353.0940434253,3,grassland
2848,330.0,310.0,603.0,3761.0,1720.0,638.3204,0.0013136268,0.043233804,0.8386703,-0.48084372,0.6393486,-0.3723773,6.0,90.0,6.0,33.0,66.5,14.0,19.0,77.0,8.0,18.0,66.0,19.0,199.97928,3105217.454620154,-2017346.2324066407,3,grassland
2849,470.0,469.0,944.0,5321.0,2307.0,1273.7606,0.0025746226,0.05664486,0.8376792,-0.4192556,0.8293159,-0.3951232,5.0,83.0,10.0,10.0,73.0,16.0,14.5,62.0,21.0,5.0,68.0,17.0,455.3406,3106636.4441692927,-2017339.3707721732,3,grassland
2850,390.0,351.0,739.0,3916.0,1807.0,621.96655,0.0009650886,0.039508887,0.8188574,-0.41948158,0.6470437,-0.36851302,5.0,84.0,12.0,12.0,77.5,12.0,12.5,69.0,13.0,14.5,55.0,15.0,510.54443,3108055.3223989457,-2017332.3928411894,3,grassland
2851,281.0,339.0,577.0,4814.0,1798.0,920.0358,0.00084728,0.052107673,0.8896957,-0.51410526,0.81192905,-0.45614034,9.0,87.0,22.0,21.0,57.5,42.0,10.0,66.5,36.0,18.0,60.5,35.0,619.8497,3109474.311948087,-2017325.4149126012,1,forest
2852,221.0,247.0,475.0,4284.0,1594.0,493.2353,0.0010282993,0.02943564,0.90188676,-0.540841,0.73832464,-0.45763862,9.0,89.0,8.0,26.0,62.5,27.0,11.0,75.5,20.0,16.0,56.5,45.5,541.76526,3110893.1901777373,-2017318.2043889076,1,forest
2853,170.0,190.0,380.0,3497.0,1320.0,497.6347,0.0006992221,0.028500542,0.9072812,-0.55294114,0.63531166,-0.45194104,7.0,91.0,13.0,17.0,58.0,45.0,9.0,84.0,57.0,27.0,57.5,58.0,587.42346,3112312.0684073875,-2017310.8775690643,1,forest
2854,232.0,270.0,443.0,3066.0,1247.0,944.19635,0.0023897886,0.06548433,0.85930866,-0.4757397,0.56985444,-0.4217482,2.0,90.0,12.0,37.0,55.5,22.0,15.0,50.0,19.5,21.0,59.0,16.0,671.96344,3113730.9466370405,-2017303.5507518614,1,forest
2855,248.0,262.0,452.0,3151.0,1284.0,950.0894,0.0009989738,0.07555031,0.8540747,-0.47926262,0.57262903,-0.42096958,5.0,89.0,7.0,19.0,57.0,34.0,7.0,56.0,11.0,19.5,57.0,16.0,653.81696,3115149.936186182,-2017296.1076386753,1,forest
2856,318.0,348.0,477.0,2844.0,1177.0,799.5604,0.0022152364,0.07032837,0.79886144,-0.4232165,0.52009547,-0.41457343,7.0,86.0,8.0,20.0,57.0,22.0,21.5,52.0,22.0,9.5,47.5,19.0,742.70197,3116568.814415832,-2017288.5482296338,1,forest
2857,272.0,310.0,514.0,3349.0,1389.0,1085.0303,0.0012094378,0.06919137,0.8497652,-0.45980033,0.60781443,-0.41367665,6.0,93.0,66.0,26.0,62.0,49.0,10.5,52.5,27.0,20.0,45.0,58.5,608.0512,3117987.6926454823,-2017280.872524867,1,forest
2858,382.0,411.0,561.0,3240.0,1441.0,1092.6409,0.0032903552,0.07712861,0.78906685,-0.43956044,0.57391864,-0.3843196,5.0,91.0,5.0,13.0,64.5,46.0,17.5,56.0,10.0,22.5,53.5,25.0,616.89954,3119406.5708751353,-2017273.196822998,1,forest
2859,454.0,524.0,630.0,3236.0,1541.0,1752.4893,0.005484998,0.15384893,0.75392956,-0.4196223,0.578138,-0.3548252,5.0,83.0,14.0,18.5,63.0,36.5,11.0,56.5,32.0,28.5,48.0,46.0,491.69464,3120825.4491047855,-2017265.2885271327,1,forest
2860,236.0,275.0,402.0,2912.0,1337.0,1288.4803,0.0020935535,0.12081448,0.85006344,-0.53766537,0.5454323,-0.3706755,10.0,81.0,8.0,33.0,56.0,40.5,17.0,56.0,18.0,15.5,50.5,55.5,595.4145,3122244.3273344357,-2017257.380234343,1,forest
2861,394.0,467.0,632.0,3683.0,1577.0,1611.8528,0.0029359758,0.099229686,0.80672055,-0.4277954,0.6554665,-0.4003802,2.0,89.0,7.0,11.5,68.5,25.0,26.0,50.5,23.0,40.0,50.0,50.0,543.7203,3123663.0942445975,-2017249.355646272,1,forest
2862,384.0,445.0,641.0,3672.0,1574.0,1343.3523,0.003163755,0.0931186,0.8106509,-0.42121896,0.6503936,-0.39992374,7.0,83.0,11.0,24.5,55.5,33.0,13.0,53.0,28.0,30.0,46.0,52.0,559.5266,3125081.9724742505,-2017241.214763061,1,forest
2863,409.0,487.0,710.0,4202.0,1796.0,1412.6293,0.0033078194,0.09129652,0.82259816,-0.43335992,0.72922677,-0.4011337,7.0,92.0,5.0,29.5,50.0,57.0,27.0,46.0,35.0,34.0,42.5,51.0,487.47537,3126500.8507039007,-2017232.9575848463,1,forest
2864,362.0,416.0,606.0,3590.0,1572.0,950.97437,0.0012335181,0.06667758,0.81680155,-0.44352618,0.63834834,-0.39093375,5.0,85.0,7.0,19.5,64.5,29.5,20.0,53.0,15.0,39.0,54.5,37.0,599.98895,3127919.728933551,-2017224.5841117718,1,forest
2865,357.0,446.0,661.0,4268.0,1946.0,1278.1259,0.0017185509,0.07062766,0.84562165,-0.49290374,0.7483735,-0.37367237,6.0,88.0,11.0,14.0,78.5,19.0,27.5,46.5,60.0,40.0,44.0,47.0,614.857,3130757.374073363,-2017207.7208778476,1,forest
2867,285.0,346.0,506.0,3473.0,1467.0,895.7302,0.0014130473,0.06276882,0.84832364,-0.48707554,0.63314265,-0.40607288,2.0,97.0,1.0,39.0,55.0,46.5,42.0,51.0,47.0,52.0,48.0,57.0,243.48343,3135013.786123334,-2017181.5538184072,1,forest
2868,371.0,464.0,604.0,3657.0,1592.0,945.46594,0.0022813678,0.07951132,0.8157895,-0.4499089,0.66233987,-0.39340827,3.0,89.0,11.0,29.0,54.0,22.0,27.0,54.0,18.0,16.0,45.0,55.0,207.49329,3136432.553033493,-2017172.5988769091,1,forest
2869,356.0,444.0,593.0,3342.0,1504.0,1124.7025,0.0016568005,0.08988718,0.80746347,-0.4344301,0.6145044,-0.37928188,3.0,89.0,8.0,34.0,58.0,11.0,44.5,50.0,28.5,43.0,44.0,52.5,247.84326,3137851.319943652,-2017163.6439393554,1,forest
2870,332.0,386.0,531.0,3305.0,1479.0,843.02405,0.0020378828,0.06710426,0.817432,-0.47164175,0.5992985,-0.38168898,14.0,98.0,7.0,22.0,77.0,29.0,42.0,51.0,15.5,48.5,48.0,66.0,212.06056,3139270.198173308,-2017154.4564101184,1,forest
2872,304.0,350.0,526.0,3454.0,1421.0,874.13513,0.0012969375,0.073187694,0.8382118,-0.4596816,0.62238204,-0.41702563,3.0,95.0,4.0,29.0,62.0,24.5,9.0,65.5,58.0,36.0,57.0,43.0,161.85345,3142107.731993626,-2017135.9650663899,1,forest
2873,336.0,397.0,551.0,3347.0,1392.0,1281.4939,0.0025073886,0.1022732,0.81754005,-0.43283585,0.60776716,-0.41253427,7.0,91.0,60.0,21.5,66.0,24.5,15.0,51.5,55.0,33.0,50.0,46.0,212.63644,3143526.498903785,-2017126.5449543507,1,forest
2874,725.0,774.0,969.0,4213.0,1992.0,1655.1487,0.007825673,0.10629836,0.70635885,-0.34549138,0.6834927,-0.35793716,2.0,91.0,63.0,41.0,59.0,42.0,31.0,46.0,56.0,24.0,56.0,49.0,355.01035,3144945.2658139467,-2017117.1248466747,1,forest
2875,558.0,638.0,878.0,4807.0,2167.0,1516.3538,0.0043310225,0.074278295,0.7919851,-0.42331687,0.7945026,-0.37854892,18.0,79.0,64.0,22.0,61.0,35.0,27.0,45.0,64.0,24.0,52.0,47.0,350.28723,3146363.921404614,-2017107.472148274,1,forest
2876,407.0,463.0,635.0,3557.0,1654.0,985.85474,0.0029972792,0.07266436,0.7946519,-0.44517255,0.62866724,-0.36518902,5.0,96.0,63.0,9.0,78.0,29.0,16.0,52.0,65.0,18.5,56.0,45.0,87.16393,3147782.688314779,-2017097.8194544553,1,forest
2877,519.0,608.0,838.0,4522.0,2028.0,1195.4004,0.0023627877,0.07175653,0.79408854,-0.41521287,0.76533335,-0.38076335,9.0,89.0,3.0,28.0,70.0,18.5,9.5,39.5,61.0,22.0,54.0,52.0,293.8335,3149201.4552249378,-2017088.0504677852,1,forest
2878,471.0,545.0,714.0,3559.0,1693.0,1298.3253,0.004771471,0.08888147,0.76625305,-0.40673038,0.6277699,-0.35529318,2.0,94.0,5.0,26.0,60.0,46.5,12.0,54.0,21.5,5.5,55.0,39.0,313.3307,3150620.1108156056,-2017078.1651884308,1,forest
2880,351.0,411.0,642.0,4429.0,1986.0,850.3546,0.0013035834,0.049800158,0.853138,-0.51141554,0.7578517,-0.3808262,8.0,90.0,48.0,8.5,84.0,29.5,29.0,52.5,45.0,21.5,64.0,59.0,105.55092,3153457.5333164353,-2017058.0457523512,1,forest
2881,358.0,460.0,666.0,4191.0,1875.0,1217.3264,0.0014989376,0.06745535,0.8426027,-0.47579694,0.74346334,-0.38180017,5.0,95.0,44.0,8.0,82.0,40.5,26.0,57.0,44.0,15.0,59.0,45.0,94.82076,3154876.3002265943,-2017047.9278931743,1,forest
2882,373.0,443.0,604.0,4268.0,1861.0,881.20624,0.0019514561,0.04839316,0.83925885,-0.5099391,0.73861265,-0.3927231,6.0,92.0,12.0,9.0,87.0,30.0,36.0,53.0,55.0,6.0,53.0,52.5,31.022556,3156294.955817265,-2017037.5774447415,1,forest
2883,336.0,401.0,575.0,4271.0,1731.0,1123.2466,0.001576513,0.05932738,0.854135,-0.50130093,0.7408035,-0.4231923,12.0,86.0,7.0,12.5,81.0,32.0,29.0,52.5,38.0,15.0,61.0,48.0,31.073704,3157713.6114079324,-2017027.2270015765,1,forest
2884,339.0,403.0,615.0,3502.0,1528.0,1310.6006,0.002296269,0.0936161,0.8234835,-0.42603827,0.63191754,-0.39244533,8.0,88.0,8.0,9.5,81.0,23.5,26.0,52.5,23.0,19.5,61.0,46.0,22.47268,3159132.378318097,-2017016.7602666537,1,forest
2885,285.0,311.0,488.0,3654.0,1690.0,989.01526,0.0011391342,0.06297588,0.8552933,-0.5518825,0.64631855,-0.36751497,7.0,96.0,7.0,8.0,77.0,23.0,22.0,51.5,56.0,21.0,54.0,52.0,39.53773,3160551.033908765,-2017006.1772401528,1,forest
2886,561.0,534.0,965.0,4307.0,2324.0,1269.3627,0.0024867654,0.062092103,0.76951516,-0.41319546,0.68517697,-0.2990499,9.0,84.0,6.0,12.0,82.0,20.0,11.5,63.0,46.0,21.0,55.0,46.0,12.13207,3161969.6894994355,-2016995.477922256,2,cropland
2887,527.0,547.0,866.0,4274.0,2067.0,1560.1731,0.0018424988,0.07691347,0.7804623,-0.40947834,0.70255363,-0.34805238,11.0,78.0,15.0,12.0,76.0,16.0,20.0,52.5,42.0,14.0,53.0,47.5,12.909227,3163388.3450901033,-2016984.7786099876,4,buildup
2888,814.0,702.0,1061.0,3851.0,2471.0,1938.8853,0.008153588,0.10138087,0.6510182,-0.39920726,0.56366,-0.21828537,8.0,73.0,22.0,9.0,75.0,16.0,13.0,41.0,53.0,26.0,48.0,47.0,11.604701,3164807.000680774,-2016973.963006567,2,cropland
2889,388.0,339.0,645.0,3486.0,1468.0,860.683,0.0009817481,0.04801087,0.79969025,-0.38949364,0.5835813,-0.4073476,11.0,84.0,11.0,9.0,82.0,19.5,17.5,44.5,54.0,30.5,49.0,48.0,3.0,3166225.544951953,-2016962.9148154631,3,grassland
2890,336.0,404.0,564.0,4238.0,1863.0,1044.7915,0.002080202,0.07331939,0.85308266,-0.53522867,0.73767394,-0.38928047,9.0,86.0,3.0,7.0,89.0,31.0,9.0,54.5,48.0,29.0,46.0,58.0,29.174662,3169062.8561332915,-2016940.7021546687,1,forest
2891,468.0,552.0,855.0,4844.0,2313.0,1522.4987,0.0024116933,0.077844486,0.8237952,-0.46022725,0.8096508,-0.35363978,11.0,87.0,39.0,10.0,73.0,36.5,29.5,51.5,33.0,39.0,55.0,23.0,106.524,3167644.200542621,-2016951.8666303603,1,forest
2892,367.0,450.0,664.0,4580.0,1904.0,1449.9202,0.0014623106,0.07979199,0.85162723,-0.48286608,0.785597,-0.4127082,7.0,56.0,18.0,11.0,83.0,14.0,19.0,48.5,48.0,26.0,50.0,47.0,58.3952,3170481.400404471,-2016929.5376851065,3,grassland
2893,273.0,337.0,563.0,4310.0,1932.0,860.30396,0.0010425448,0.04668574,0.8808641,-0.5486974,0.75202113,-0.38096762,9.0,90.0,5.0,10.0,87.0,19.0,20.0,52.5,58.0,38.0,58.0,38.0,67.0798,3171900.0559951384,-2016918.140628749,1,forest
2894,301.0,362.0,583.0,4807.0,1944.0,1096.7565,0.00083106756,0.053274512,0.88214564,-0.5385833,0.8105483,-0.42408535,8.0,90.0,17.0,8.0,72.0,39.0,9.0,59.0,57.0,25.0,60.0,35.0,57.902454,3173318.600266318,-2016906.7435787786,1,forest
2895,299.0,387.0,549.0,4059.0,1684.0,1519.9904,0.0019872785,0.10236604,0.86278105,-0.5082848,0.7258407,-0.41354692,11.0,86.0,17.0,9.0,88.0,41.0,16.0,51.5,53.0,24.5,50.0,50.0,59.226498,3174737.2558569857,-2016895.2302388633,1,forest
2896,403.0,482.0,721.0,4693.0,2049.0,1061.7362,0.0028390288,0.061635222,0.84183675,-0.47942236,0.79467994,-0.3921685,12.0,87.0,58.0,3.0,87.0,41.0,17.0,60.0,43.5,40.0,52.0,55.0,40.464233,3176155.800128165,-2016883.600609202,1,forest
2897,494.0,537.0,959.0,4845.0,2144.0,1734.5773,0.0006121993,0.07180055,0.8149466,-0.38188848,0.78928274,-0.38646445,14.0,84.0,48.0,14.0,80.0,44.0,23.0,62.5,33.5,24.0,53.0,57.5,58.59483,3177574.344399344,-2016871.8546899946,1,forest
2898,622.0,705.0,932.0,4348.0,2081.0,1988.2675,0.00579679,0.1010897,0.74969816,-0.38134754,0.72816104,-0.35262093,13.0,80.0,13.0,13.0,81.0,45.0,9.5,57.0,35.0,13.0,47.0,53.5,13.531397,3178992.8886705237,-2016859.992481441,2,cropland
2899,393.0,475.0,683.0,4554.0,1890.0,1138.2893,0.0015920997,0.052981205,0.84111583,-0.4691022,0.77924263,-0.4134078,7.0,89.0,5.0,8.5,89.0,14.5,9.0,76.0,11.0,17.0,65.0,19.0,22.29475,3181829.9772128793,-2016836.0354931038,1,forest
2900,787.0,545.0,833.0,3013.0,2488.0,1449.2085,0.016363949,0.098261185,0.58578944,-0.49834383,0.407767,-0.09543719,11.0,47.0,41.0,38.0,59.0,16.5,11.5,45.0,41.5,12.0,45.0,39.0,14.550449,3034267.6432045884,-2018985.1826938158,3,grassland
2901,623.0,430.0,675.0,3076.0,2564.0,1347.7794,0.012052178,0.08274488,0.6631522,-0.5832047,0.45128417,-0.09078015,16.0,65.0,19.0,11.0,60.0,12.0,15.0,53.5,22.5,16.0,63.0,22.0,13.16924,3035686.8553927094,-2018983.089144771,3,grassland
2902,502.0,402.0,705.0,3509.0,2508.0,1394.0775,0.0071213245,0.086008064,0.74968845,-0.56115776,0.55660444,-0.16636194,7.0,76.0,15.0,25.0,69.0,13.0,7.0,75.0,17.0,13.0,73.0,18.0,54.10847,3037106.0675808364,-2018980.9955959416,3,grassland
2903,635.0,439.0,699.0,3205.0,2248.0,874.3838,0.004363388,0.05886458,0.66927075,-0.5256193,0.46820912,-0.1754997,3.0,66.0,33.0,15.0,51.0,28.5,17.5,60.0,33.5,4.0,60.0,31.5,175.23552,3038525.2797689573,-2018978.785739078,3,grassland
2904,362.0,302.0,533.0,4154.0,1784.0,1222.4078,0.0039184093,0.072845526,0.8396811,-0.53992224,0.6742052,-0.3991243,7.0,89.0,10.0,8.5,79.0,18.5,7.0,87.5,10.0,27.0,64.0,35.0,86.08979,3039944.491957081,-2018976.4595742181,3,grassland
2905,196.0,214.0,385.0,4097.0,1147.0,701.8562,0.00086283684,0.042706385,0.90868855,-0.497389,0.7135279,-0.5625477,4.0,93.0,6.0,11.0,66.0,16.0,6.5,86.5,18.5,9.0,78.0,18.0,46.092102,3041363.592825714,-2018974.1334096247,3,grassland
2906,325.0,307.0,599.0,3666.0,1541.0,745.2101,0.0014799535,0.051917486,0.8371336,-0.44018692,0.6273707,-0.4081045,5.0,86.0,14.0,13.0,60.0,20.0,6.0,82.5,15.0,4.0,86.0,11.0,62.373486,3042782.8050138378,-2018971.574628879,3,grassland
2907,346.0,290.0,501.0,3553.0,1519.0,595.9526,0.0013180375,0.04186165,0.82251865,-0.5039604,0.5959195,-0.40102527,5.0,81.0,20.0,34.0,63.0,14.0,8.5,81.0,14.0,4.0,73.0,23.0,107.97814,3045621.2293900857,-2018966.3407601758,1,forest
2908,276.0,258.0,483.0,4181.0,1835.0,1334.131,0.0024472475,0.07557777,0.8761499,-0.58326143,0.7022371,-0.3899601,7.0,89.0,8.0,10.5,71.0,8.0,8.0,87.0,8.0,3.0,86.0,13.0,143.06432,3047040.4415782066,-2018963.5493640858,1,forest
2909,566.0,406.0,810.0,3409.0,2260.0,1220.2568,0.0058866143,0.07692863,0.7152201,-0.47231272,0.5165334,-0.20268126,7.0,79.0,11.0,5.5,79.0,22.0,9.5,79.5,9.0,7.0,74.0,18.0,237.41519,3048459.542446842,-2018960.6416602323,3,grassland
2910,229.0,243.0,411.0,4129.0,1359.0,616.6188,0.0013244748,0.036453217,0.89490587,-0.5355933,0.7126932,-0.5047376,6.0,92.0,12.0,10.0,76.0,15.0,7.0,86.5,15.0,6.0,92.0,10.0,95.87985,3044202.0172019587,-2018969.0158484557,3,grassland
2911,286.0,266.0,535.0,4164.0,1648.0,891.38684,0.0017721057,0.05018591,0.8714606,-0.50984883,0.69823545,-0.4328974,6.0,84.0,12.0,12.5,71.0,16.5,12.0,81.5,15.0,3.0,87.0,12.0,143.12994,3049878.7546349633,-2018957.6176486672,1,forest
