,red,blue,green,nir08,swir16,emad,smad,bcmad,ndvi,mndwi,evi,ndbi,bs_pc_50,pv_pc_50,npv_pc_50,bs_med_jan_apr,pv_med_jan_apr,npv_med_jan_apr,bs_med_may_aug,pv_med_may_aug,npv_med_may_aug,bs_med_sep_dec,pv_med_sep_dec,npv_med_sep_dec,dem,x,y,class_id,lulc
13,752.0,659.0,1160.0,4316.0,2628.0,1056.9393,0.0012744665,0.047043882,0.70323604,-0.38753963,0.64167655,-0.24308755,23.0,65.0,14.0,23.0,43.0,34.0,20.0,67.0,13.0,24.0,66.0,9.0,3.2028244,2378284.449606948,789277.5654906313,7,mangroves
14,1429.0,1260.0,1560.0,2915.0,2105.0,701.02686,0.0013730526,0.045267865,0.342081,-0.14870395,0.3085804,-0.16135459,35.0,55.0,16.0,51.0,40.0,21.0,39.0,55.5,6.5,35.0,50.0,20.5,3.2067428,2378194.2212320226,789334.539593355,1,forest
15,2804.0,2514.0,2704.0,3260.0,3923.0,1030.6278,0.0012174249,0.0460593,0.07519788,-0.18394451,0.10152283,0.09230127,46.0,24.0,38.0,47.5,27.0,26.0,42.0,21.0,38.0,34.0,26.0,45.0,2.9363122,2378307.7043427527,789363.1429183957,4,buildup
16,3286.0,2780.0,3057.0,3487.0,4269.0,1328.5062,0.0020114183,0.05054324,0.029676655,-0.16543816,0.04067838,0.10082519,50.0,21.0,40.0,39.0,22.0,42.0,50.0,23.5,26.0,40.5,24.0,41.0,3.0287466,2378293.5189539124,789388.7231277821,4,buildup
17,3249.0,2905.0,3101.0,3383.0,3902.0,1040.4313,0.0008442998,0.04460378,0.020205049,-0.114379555,0.030208725,0.07124228,30.0,12.0,59.0,46.5,24.0,29.0,28.0,14.0,53.5,30.0,17.0,59.0,3.3911862,2378275.147712625,789367.793865557,4,buildup
18,1737.0,1534.0,1894.0,3467.0,3342.0,586.26263,0.0014677644,0.026143009,0.33243656,-0.27654698,0.34924096,-0.018358082,53.0,36.0,32.0,38.0,35.0,28.0,51.0,35.5,21.0,39.0,38.0,37.0,2.9363122,2378293.984048627,789343.8414876772,4,buildup
19,1967.0,1665.0,1860.0,3801.0,3568.0,835.5316,0.0012658834,0.03802112,0.3179612,-0.31466466,0.34958634,-0.031618975,37.0,38.0,50.0,30.0,29.0,46.0,37.0,37.5,47.0,29.0,44.0,42.0,3.4496639,2378380.9567605406,789373.8400968662,4,buildup
21,1709.0,1430.0,1755.0,3485.0,2967.0,643.57434,0.0012513995,0.032884657,0.341933,-0.2566709,0.34117106,-0.0802852,40.0,29.0,25.0,48.0,32.0,19.0,45.0,27.5,25.0,40.0,37.0,26.0,3.4729939,2378246.0792928673,789376.3981178051,4,buildup
22,3043.0,2459.0,2836.0,4289.0,4715.0,1182.736,0.0025917888,0.03448139,0.16993998,-0.24884121,0.22085147,0.047312308,12.0,15.0,81.0,34.0,19.0,57.0,27.0,15.5,76.0,13.5,14.0,81.0,3.7077618,2378370.2595820706,789415.4660739587,4,buildup
23,546.0,483.0,737.0,3532.0,2043.0,457.13937,0.000608176,0.028233841,0.73222166,-0.4697842,0.56615216,-0.26708516,39.0,52.0,11.0,41.5,46.0,18.0,39.0,53.0,15.0,30.0,52.0,13.0,4.1485744,2378162.82733868,789383.1419911889,1,forest
24,1172.0,913.0,1250.0,3608.0,2484.0,375.85663,0.00059503317,0.018026054,0.50962347,-0.3304767,0.44154426,-0.18450426,33.0,54.0,13.0,38.0,46.0,17.5,36.0,59.0,14.5,31.0,56.0,15.0,3.2067428,2378201.4302001223,789370.5844338537,1,forest
25,2201.0,1808.0,2166.0,3346.0,3281.0,1331.3293,0.0031874776,0.05285524,0.20641787,-0.20469981,0.2203279,-0.009808368,17.0,49.0,33.0,45.5,28.0,32.0,25.5,53.5,21.5,23.5,44.0,31.0,0.87613124,2378137.9447713727,789481.0444289303,4,buildup
26,2064.0,1707.0,1956.0,3512.0,3533.0,960.5963,0.00073102117,0.044733834,0.25968435,-0.28730187,0.27647308,0.0029808243,44.0,28.0,30.0,43.0,31.0,25.0,55.0,22.0,23.0,35.0,38.0,35.0,2.4661381,2378225.6151253623,789443.3717569255,4,buildup
27,2974.0,2772.0,2958.0,3850.0,4246.0,1395.187,0.0023959577,0.04696587,0.12837045,-0.17878957,0.2008437,0.04891306,53.0,37.0,23.0,57.5,28.0,21.0,53.0,39.5,15.0,41.5,37.0,26.5,3.3847618,2378199.802368614,789454.7665774698,4,buildup
28,3148.0,2917.0,3130.0,3750.0,4144.0,1061.6656,0.0016103387,0.042858332,0.087271675,-0.13940063,0.13986343,0.04991134,28.0,27.0,50.0,53.5,22.0,28.0,34.5,28.5,41.0,32.5,28.0,47.0,3.070021,2378283.286870157,789474.0680081885,4,buildup
29,3347.0,2881.0,3224.0,3714.0,4337.0,934.1747,0.000859797,0.036272593,0.051975656,-0.14720275,0.07527589,0.07738169,33.0,18.0,52.0,40.5,21.0,36.0,37.0,16.0,48.0,31.0,19.0,52.0,2.5737424,2378357.702024733,789436.8604308998,4,buildup
30,1805.0,1535.0,1805.0,3586.0,3560.0,1188.4254,0.004273355,0.05303665,0.33036542,-0.32712024,0.34506142,-0.0036383774,46.0,28.0,38.0,43.0,27.0,34.0,44.0,28.5,38.0,45.0,34.0,38.0,3.0287466,2378333.7496468546,789394.0717170173,4,buildup
31,2201.0,1972.0,2270.0,3894.0,3495.0,992.61884,0.001401484,0.038349867,0.27776867,-0.21248916,0.34382614,-0.053999193,30.0,34.0,50.0,36.0,26.0,36.0,40.5,34.0,26.0,34.5,44.0,29.0,2.9615302,2378319.564258014,789504.5317120941,3,grassland
32,1252.0,961.0,1339.0,1090.0,849.0,905.6003,0.017450035,0.102385,-0.069171675,0.22394882,-0.035543475,-0.12429087,27.0,35.0,42.0,50.5,34.5,22.0,41.0,51.0,13.5,24.5,39.0,42.0,0.0,2378128.8754244056,789402.6759692653,3,grassland
33,858.0,754.0,1060.0,3131.0,1861.0,928.2656,0.0025580227,0.05087927,0.56981707,-0.27422118,0.4501347,-0.25440705,33.0,54.0,17.0,40.0,46.5,18.5,32.0,55.0,14.0,32.5,61.0,13.0,1.5512319,2378064.9249009406,789495.927459846,3,grassland
34,1976.0,1727.0,1966.0,3310.0,3498.0,750.642,0.0013454556,0.03406727,0.25236472,-0.28038064,0.27305847,0.027614558,40.0,33.0,26.0,39.0,27.0,33.0,41.0,34.0,27.5,45.0,39.0,20.0,4.1957617,2377673.082602618,789812.6569615185,4,buildup
35,1623.0,1501.0,1701.0,3773.0,3551.0,806.5895,0.0012146235,0.03699424,0.39844325,-0.35224676,0.4386501,-0.03031129,46.0,43.0,13.0,40.0,38.0,20.0,48.0,43.5,14.0,44.0,49.0,19.5,2.4668124,2377771.2175877187,789865.212664439,4,buildup
36,2225.0,1823.0,2194.0,3607.0,3398.0,1229.3356,0.0018491149,0.056493122,0.23696849,-0.21530758,0.26007757,-0.029835846,49.0,27.0,28.0,47.0,24.5,36.0,49.0,28.0,22.5,51.0,28.0,33.0,3.170312,2377780.519482039,789718.7078288638,4,buildup
37,4271.0,4187.0,4557.0,4565.0,4027.0,1733.7198,0.0037083328,0.048177663,0.033272963,0.061742783,0.08363197,-0.06261637,21.0,47.0,50.0,36.0,45.0,39.5,37.0,39.5,45.0,22.0,43.0,43.0,2.7052994,2377810.28554387,789782.8908996872,4,buildup
38,1920.0,1490.0,1742.0,3655.0,3177.0,1000.51215,0.0019048452,0.047199,0.31121075,-0.29172596,0.30982146,-0.06996488,48.0,32.0,31.0,47.5,29.0,20.0,45.0,37.0,18.0,45.0,36.0,31.0,4.902946,2377981.4403994004,789813.5871509506,4,buildup
39,3115.0,2954.0,3058.0,3634.0,3988.0,827.2627,0.0016162992,0.031501044,0.07690027,-0.13198978,0.12759362,0.04644447,28.0,23.0,49.0,35.0,25.0,43.0,30.0,23.5,39.0,33.0,28.0,40.5,1.4798751,2377823.3081959225,789875.4447481934,4,buildup
40,1293.0,1055.0,1391.0,3856.0,3361.0,890.9361,0.0020849705,0.04694088,0.49776658,-0.4145623,0.46764952,-0.06858804,36.0,48.0,17.0,38.0,42.0,19.0,43.0,42.5,18.0,31.0,56.0,19.5,3.148493,2377956.7903794455,789896.8391051344,4,buildup
41,1648.0,1401.0,1690.0,3801.0,3532.0,875.8657,0.0015702248,0.040969063,0.3951184,-0.3527384,0.40833744,-0.03668352,41.0,37.0,23.0,42.0,37.0,14.0,44.0,34.5,25.0,38.0,49.0,23.0,3.3463812,2377658.1995717064,789747.5437012627,4,buildup
42,1682.0,1474.0,1699.0,3590.0,3516.0,1041.0919,0.002685666,0.049574375,0.36191198,-0.34841803,0.377762,-0.010413744,52.0,30.0,22.0,49.0,30.0,20.0,54.0,31.5,19.0,41.0,36.0,29.0,3.1936066,2377697.267527858,789758.2408797332,4,buildup
43,2357.0,1897.0,2205.0,3549.0,3620.0,1097.126,0.0014967322,0.034880735,0.20182866,-0.24291843,0.2213392,0.009903733,33.0,25.0,56.0,57.0,26.0,34.5,38.0,24.5,39.0,35.0,28.0,47.0,1.3280197,2377751.218514926,789674.5238308329,4,buildup
44,2298.0,2079.0,2215.0,3628.0,3196.0,1586.3793,0.003713429,0.07408753,0.2244347,-0.18129735,0.2812196,-0.063306004,45.0,44.0,15.0,53.0,35.0,14.0,41.0,44.5,15.0,44.5,47.0,18.0,3.7541547,2377638.2004989106,789686.1511987358,4,buildup
45,2453.0,1971.0,2257.0,4146.0,3359.0,1887.5519,0.004620433,0.07933746,0.25655404,-0.19622506,0.3005717,-0.10486343,19.0,46.0,35.0,36.0,42.0,29.0,24.5,46.0,32.0,17.0,48.0,43.0,3.1839123,2377543.3211768237,789823.354139989,4,buildup
46,2120.0,1852.0,2114.0,3735.0,3966.0,816.25714,0.0019062161,0.03403592,0.2758326,-0.30460525,0.3213291,0.029996129,32.0,37.0,23.0,43.0,34.0,22.0,35.0,39.0,13.0,32.0,45.0,22.5,3.958244,2377682.3844969408,789932.186303559,4,buildup
47,1671.0,1252.0,1670.0,4106.0,3656.0,1772.8389,0.007502258,0.0675059,0.42149904,-0.37288773,0.41293588,-0.05797477,40.0,51.0,13.0,40.0,47.0,26.0,32.5,56.0,13.0,27.0,58.0,12.0,3.1393032,2377591.2259325804,789908.0013783216,4,buildup
48,828.0,723.0,1087.0,3701.0,2827.0,875.6744,0.0016781092,0.03896673,0.6343564,-0.44455796,0.5422187,-0.1338848,38.0,59.0,10.0,44.5,53.0,11.0,35.0,59.5,14.0,38.0,61.0,3.0,2.5505066,2377482.393769012,789847.0739705105,4,buildup
49,857.0,731.0,1019.0,3824.0,2401.0,971.5593,0.002027154,0.05846998,0.6338389,-0.40409356,0.5501168,-0.22859439,49.0,49.0,27.0,50.0,41.0,20.0,49.0,48.0,14.0,47.0,49.0,11.0,4.7726626,2377514.0202097073,789722.8936813085,4,buildup
50,954.0,743.0,1136.0,3899.0,2610.0,1009.5688,0.001032412,0.05502583,0.6068411,-0.3934864,0.5240027,-0.19803348,33.0,60.0,11.0,35.0,55.0,11.0,32.0,59.5,10.0,28.0,61.0,16.0,4.9220414,2377464.720169801,789862.8871908586,4,buildup
51,2015.0,1597.0,1877.0,3393.0,2708.0,1556.449,0.0024724603,0.08502725,0.2548077,-0.18124317,0.25508127,-0.11227669,38.0,49.0,25.0,48.0,39.0,26.0,45.0,49.5,19.0,38.0,47.0,25.5,5.642153,2377454.022991331,789759.1710691653,4,buildup
52,1317.0,1089.0,1346.0,3550.0,2225.0,867.39813,0.0015199184,0.046365175,0.4588042,-0.24614953,0.4202266,-0.22943722,28.0,60.0,17.0,34.0,50.0,19.0,28.0,58.5,10.5,28.0,61.0,19.0,6.0183525,2377445.1861917223,789779.6352366742,4,buildup
53,719.0,644.0,916.0,3867.0,1708.0,844.75757,0.0009390414,0.04775524,0.68643695,-0.30182928,0.58946896,-0.38726458,23.0,67.0,17.0,40.0,58.0,10.0,17.0,68.0,17.0,28.0,64.5,10.0,5.239224,2377373.5616054432,789849.399444091,4,buildup
54,1376.0,1258.0,1370.0,3025.0,2174.0,825.8002,0.0012613833,0.05189494,0.37468758,-0.22686233,0.34800774,-0.16368534,30.0,62.0,9.0,38.0,53.0,13.0,29.0,63.0,12.0,30.0,61.0,8.0,4.464956,2377321.0059025222,789762.8918268944,4,buildup
55,3087.0,2982.0,3140.0,3471.0,2788.0,1861.2761,0.0035155714,0.070170626,0.05855443,0.059379216,0.09970916,-0.10912283,19.0,37.0,59.0,42.0,31.0,58.0,38.0,35.5,32.0,25.0,39.0,57.0,2.6405044,2377560.7622286757,789972.6495438609,4,buildup
56,1130.0,1025.0,1399.0,4181.0,2419.0,1022.9844,0.0018607676,0.050192706,0.5744681,-0.2671556,0.5746412,-0.2669697,14.0,69.0,14.0,37.0,50.0,25.5,22.0,68.5,14.0,15.5,74.0,12.0,4.0405235,2377483.323958444,789922.1867671628,4,buildup
57,1792.0,1532.0,1797.0,4078.0,2835.0,893.57434,0.0018939376,0.03820874,0.3894378,-0.22409324,0.42841083,-0.17980617,29.0,51.0,34.0,27.0,41.0,49.0,39.0,55.0,13.0,17.5,51.0,41.0,3.9531925,2377416.3503193236,789893.8159894794,1,forest
58,1160.0,955.0,1328.0,4325.0,3198.0,1035.3778,0.0022380948,0.05018025,0.5770283,-0.41316834,0.56027615,-0.14980727,22.0,58.0,34.0,39.0,56.0,34.0,29.0,57.0,16.0,22.0,54.0,43.0,2.7781944,2377574.947617519,789849.631991449,1,forest
59,388.0,352.0,606.0,3905.0,1183.0,593.7804,0.00052055717,0.040158637,0.8192406,-0.3225265,0.64684033,-0.5349843,5.0,93.0,6.0,18.0,74.0,8.5,6.0,90.0,8.5,7.0,88.0,9.0,10.687395,2377120.6082167183,789824.1099189031,1,forest
60,509.0,516.0,703.0,2920.0,1505.0,838.8469,0.0014463663,0.0715583,0.7031204,-0.36322466,0.4979759,-0.319774,17.0,72.0,12.0,28.5,61.0,15.0,26.0,68.0,12.0,16.0,72.0,15.5,10.90174,2377367.108416257,789722.2541760745,1,forest
61,766.0,627.0,865.0,3306.0,1899.0,924.50256,0.0020713508,0.06336153,0.62377214,-0.3740955,0.48107883,-0.270317,27.0,56.0,16.0,42.0,55.5,14.5,30.0,54.0,15.5,28.0,56.0,21.5,5.124711,2377444.7792338473,789734.8117334096,1,forest
62,873.0,786.0,1067.0,2789.0,1471.0,1991.8022,0.0062482655,0.131763,0.52321136,-0.15918045,0.39482355,-0.30938965,15.0,72.0,9.0,32.0,62.0,12.5,20.0,71.0,7.5,14.0,72.0,15.5,2.949152,2377340.132922723,789872.4797693786,1,forest
63,454.0,420.0,741.0,3702.0,1539.0,782.80444,0.001013577,0.045250744,0.7815207,-0.34999996,0.61163,-0.4127075,13.0,75.0,13.0,20.0,69.0,16.0,10.0,81.5,14.0,19.0,78.0,13.0,6.03283,2377110.8412276804,789861.7825909081,1,forest
64,413.0,400.0,695.0,3996.0,1281.0,802.876,0.0010037124,0.044420563,0.8126559,-0.29655868,0.66479886,-0.51449686,7.0,88.0,6.0,18.0,74.0,9.0,7.0,85.5,8.0,11.0,85.0,7.0,3.4405584,2377147.1186155374,789777.1353525757,1,forest
65,527.0,462.0,790.0,3123.0,1898.0,752.2235,0.0028624535,0.049256474,0.71123284,-0.41220236,0.5062402,-0.24397531,3.0,86.0,10.0,21.0,67.0,17.0,16.0,85.0,9.0,8.0,77.0,11.0,3.0760043,2377016.4270003084,789759.9268480793,1,forest
66,1184.0,977.0,1209.0,3261.0,3168.0,1756.2263,0.0019283891,0.09265045,0.46726656,-0.4475668,0.39827418,-0.014465692,26.0,69.0,19.0,30.0,55.0,17.0,24.0,69.5,19.0,23.0,70.0,14.5,1.4489342,2376982.009991316,789860.8524014759,1,forest
67,1063.0,882.0,1290.0,2032.0,1430.0,2275.2317,0.011646837,0.18432283,0.31308565,-0.051470634,0.20538366,-0.17388791,11.0,68.0,20.0,23.5,49.0,28.0,13.5,61.0,24.5,20.0,66.0,22.0,0.0,2376956.8948766463,789830.6212449285,1,forest
68,370.0,376.0,641.0,4070.0,1445.0,847.60016,0.0006454587,0.046276398,0.8333333,-0.38542667,0.6867112,-0.47597456,11.0,87.0,9.0,21.5,75.0,13.0,12.0,84.0,53.0,14.0,85.0,8.0,8.615292,2376496.916202412,789798.0646148007,1,forest
69,432.0,415.0,682.0,3453.0,1775.0,957.90015,0.0016132295,0.059453577,0.77760625,-0.44485143,0.5839938,-0.32096404,10.0,71.0,15.0,27.5,63.0,17.0,18.0,71.0,15.0,8.5,81.0,15.0,10.410595,2376434.593510453,789860.3873067598,1,forest
70,360.0,390.0,716.0,4646.0,1594.0,600.0343,0.00032314658,0.035353743,0.8561727,-0.38008657,0.77191854,-0.4891025,7.0,90.0,5.0,15.0,78.0,5.5,12.0,85.0,17.0,10.5,89.0,49.0,9.507464,2376414.1293429453,789791.0881940589,1,forest
71,412.0,413.0,762.0,4254.0,1595.0,920.1273,0.00091791153,0.045362733,0.8234033,-0.35341534,0.704773,-0.45460758,6.0,88.0,9.0,24.0,69.0,11.0,7.0,88.0,13.0,9.5,88.0,9.0,3.1261346,2376473.661466604,789732.0211651127,1,forest
72,592.0,558.0,737.0,2625.0,1513.0,961.58527,0.005061209,0.0801219,0.6319552,-0.34488887,0.42382416,-0.26872882,25.0,60.0,39.0,42.0,56.0,29.0,30.0,58.0,36.5,17.0,66.0,33.0,5.927621,2376349.481177404,789839.9231392511,1,forest
73,406.0,419.0,680.0,4230.0,1477.0,644.5185,0.00063431263,0.03699609,0.824849,-0.36949465,0.7069176,-0.4823901,5.0,89.0,5.0,18.0,77.0,8.5,12.5,85.0,8.0,8.0,91.0,5.0,4.5369687,2376362.9689241713,789733.416449261,1,forest
74,368.0,392.0,660.0,4198.0,1275.0,530.1135,0.00029972196,0.02887294,0.8388086,-0.31782946,0.71105003,-0.5340764,6.0,93.0,4.0,21.0,78.0,3.0,6.0,90.0,16.0,8.0,91.0,5.0,11.615031,2376323.435873302,789748.7645748926,1,forest
75,1402.0,1174.0,1651.0,2795.0,2131.0,1478.6681,0.006161839,0.0842258,0.33190373,-0.126917,0.28080148,-0.13479497,15.0,56.0,41.0,29.0,45.0,55.0,29.0,54.5,41.0,10.0,59.0,41.0,8.079384,2376269.949980949,789784.1117733172,1,forest
76,401.0,420.0,737.0,3833.0,1204.0,919.66864,0.0023475885,0.060745947,0.81058097,-0.2405976,0.6555123,-0.5219376,18.0,96.0,3.0,28.0,78.0,34.0,19.5,90.0,11.0,17.0,91.5,3.0,2.6784909,2376275.9962122603,789700.8598191332,1,forest
77,432.0,408.0,658.0,3743.0,1783.0,806.6476,0.0009660721,0.05077877,0.7930538,-0.46087664,0.62354046,-0.35468695,15.0,77.0,15.0,24.0,68.0,15.0,27.0,78.0,16.0,16.0,80.0,14.0,5.813417,2376501.1020548586,789856.2014543148,1,forest
78,367.0,381.0,660.0,4334.0,1252.0,758.2843,0.00033330917,0.044038113,0.84386295,-0.30962345,0.725043,-0.5517365,10.0,96.0,9.0,45.0,76.0,12.0,21.0,81.0,13.0,12.0,95.0,6.0,17.00776,2375972.289362639,789805.9712249747,1,forest
79,371.0,388.0,687.0,4765.0,1221.0,742.14514,0.00023660064,0.03959939,0.85552967,-0.2798742,0.78012925,-0.5920481,25.0,99.0,16.0,37.5,83.0,17.0,35.0,89.0,27.5,25.0,97.0,9.5,16.69075,2375933.221406485,789732.0211651131,1,forest
80,414.0,418.0,685.0,4080.0,1396.0,621.5674,0.0006863773,0.04024586,0.8157543,-0.34166268,0.6824782,-0.49013883,10.0,85.0,7.0,12.5,70.0,12.0,15.0,83.5,8.0,10.0,86.0,8.0,7.3440447,2376126.2357136733,789749.6947643252,1,forest
81,513.0,462.0,726.0,3539.0,1998.0,1037.57,0.0025779605,0.06424118,0.7467917,-0.4669604,0.5751977,-0.27830955,8.0,66.0,23.0,26.5,57.0,31.0,20.0,64.5,23.0,9.0,72.0,20.0,8.736389,2376046.2394225006,789860.8524014759,1,forest
82,371.0,388.0,687.0,4765.0,1221.0,742.14514,0.00023660064,0.03959939,0.85552967,-0.2798742,0.78012925,-0.5920481,25.0,99.0,16.0,37.5,83.0,17.0,35.0,89.0,27.5,25.0,97.0,9.5,16.69075,2375914.152523124,789736.6721122741,1,forest
83,375.0,397.0,676.0,4543.0,1231.0,633.2308,0.0003569126,0.033816665,0.847499,-0.29103306,0.75422525,-0.57360584,41.0,99.0,12.0,43.0,82.0,14.0,35.5,99.0,50.0,13.0,96.0,10.0,14.025349,2375913.6874284097,789665.977715425,1,forest
84,467.0,433.0,706.0,3840.0,1476.0,813.6494,0.0012749434,0.04594858,0.7831437,-0.3528872,0.62954944,-0.44469526,8.0,88.0,7.0,16.0,76.0,14.0,6.5,84.5,8.5,8.0,89.0,6.0,7.0181694,2376110.8875880414,789778.9957314403,1,forest
85,415.0,417.0,672.0,3834.0,1237.0,778.2533,0.0006982684,0.046941623,0.8046599,-0.2959665,0.6477096,-0.5121278,30.0,78.0,12.0,34.0,74.0,18.5,21.5,77.5,21.0,5.0,88.0,10.5,13.587372,2375890.4326926074,789779.4608261565,1,forest
86,444.0,431.0,675.0,3478.0,1167.0,1007.43176,0.0007714927,0.07405714,0.77358484,-0.26710096,0.5875518,-0.49752423,31.0,72.0,15.0,35.0,72.0,16.0,49.0,66.5,22.0,32.5,85.5,13.5,15.837741,2375783.460907898,789787.3674363304,1,forest
87,358.0,374.0,605.0,4040.0,1239.0,632.8168,0.00034815073,0.04081123,0.8371987,-0.3438178,0.6878129,-0.530593,11.0,94.0,5.0,19.0,76.0,10.5,15.0,88.0,17.0,11.0,90.0,9.0,13.404333,2375849.969452304,789726.9051232355,1,forest
88,353.0,373.0,650.0,4401.0,1213.0,856.41547,0.00044614077,0.049370624,0.8514934,-0.30220076,0.7375286,-0.5678661,8.0,92.0,7.0,17.0,79.0,7.0,25.0,89.0,27.5,7.5,93.0,12.0,14.811652,2375851.8298311653,789718.9985130618,1,forest
89,382.0,394.0,643.0,4078.0,1155.0,593.9136,0.00034457445,0.042682204,0.8286996,-0.28476086,0.68878126,-0.55857056,8.0,96.0,5.0,46.0,79.0,15.0,21.0,94.5,5.0,14.5,95.0,5.5,11.596635,2375759.7410773756,789728.3004073839,1,forest
91,364.0,380.0,606.0,4034.0,1143.0,790.05896,0.00037020445,0.049050797,0.8344703,-0.3070326,0.6863405,-0.5584315,6.0,97.0,5.0,26.5,73.0,13.0,12.5,93.5,30.0,22.0,94.0,7.0,14.231962,2375710.441037469,789727.8353126678,1,forest
92,347.0,386.0,627.0,4095.0,1279.0,727.40515,0.0005656183,0.043789543,0.84376407,-0.34207764,0.70546603,-0.52400446,8.0,91.0,6.0,19.5,74.0,3.0,5.0,90.0,44.5,15.0,89.0,5.0,7.230722,2375882.0609877137,789624.119190975,1,forest
93,378.0,415.0,720.0,4114.0,1342.0,749.55756,0.0005043745,0.042713363,0.83170086,-0.3016489,0.7038698,-0.5080645,5.0,96.0,9.0,23.0,77.0,6.0,10.0,87.0,18.0,7.0,93.0,42.0,6.571962,2375633.700409311,789695.7437772562,1,forest
95,419.0,456.0,703.0,3958.0,1345.0,878.05115,0.0020031333,0.050710045,0.80854464,-0.31347656,0.67786545,-0.49273995,6.0,93.0,2.0,26.0,75.0,6.0,9.0,90.5,6.0,7.5,88.0,7.5,4.653999,2375572.3079067813,789573.4238669189,1,forest
96,409.0,446.0,804.0,4043.0,1359.0,825.5456,0.0003516376,0.048973568,0.81626236,-0.2565881,0.6907695,-0.49685305,13.0,90.0,8.0,32.0,73.5,12.5,27.0,86.5,11.0,11.0,87.0,9.0,10.983382,2375503.473888799,789614.3522019364,1,forest
97,432.0,466.0,766.0,4106.0,1352.0,910.8558,0.0006198883,0.04588948,0.8096077,-0.2766761,0.69567513,-0.5045805,6.0,92.0,9.0,35.0,78.0,14.0,23.0,87.0,9.0,9.0,91.0,9.0,6.759453,2375478.358774127,789535.7511949138,1,forest
100,410.0,430.0,682.0,4211.0,1316.0,723.18787,0.0007095039,0.04442142,0.8225492,-0.31731734,0.70671576,-0.5237923,5.0,96.0,8.0,19.5,79.0,7.0,5.0,93.0,19.0,13.0,94.0,8.0,7.865697,2375695.092911837,789675.2796097472,1,forest
101,431.0,447.0,756.0,4222.0,1414.0,715.95856,0.0008608699,0.04407397,0.81474316,-0.3032258,0.7043588,-0.49822566,6.0,92.0,9.0,18.0,82.0,5.0,25.0,87.0,10.0,16.0,92.0,9.0,4.9025264,2375818.343011605,789679.465462192,1,forest
102,418.0,419.0,668.0,3283.0,1145.0,1025.4077,0.00087597966,0.06940294,0.77411515,-0.26309985,0.5662727,-0.4828365,9.0,78.0,17.0,40.0,69.0,18.0,14.0,75.0,16.0,18.0,80.0,15.0,16.578358,2375749.9740883377,789782.2513944531,1,forest
103,587.0,566.0,861.0,3580.0,1821.0,1232.6954,0.005551696,0.07159355,0.71826255,-0.35794187,0.58197874,-0.32568046,6.0,79.0,17.0,32.0,62.0,20.0,12.0,75.0,17.0,7.0,83.0,12.0,0.0,2374873.96819054,789395.757685364,1,forest
104,1341.0,1018.0,1427.0,2843.0,2248.0,1615.9673,0.003430605,0.091756076,0.35898662,-0.22340137,0.2833107,-0.1168729,24.0,67.0,10.0,22.5,55.0,17.5,23.5,65.0,19.0,22.5,74.0,10.0,2.2307103,2374847.6903390796,789482.0327552028,1,forest
105,543.0,512.0,793.0,3863.0,1352.0,784.4967,0.0013154745,0.04335958,0.75351787,-0.26060602,0.624953,-0.4814957,10.0,84.0,7.0,22.0,70.0,19.0,27.5,79.5,13.0,7.5,93.0,5.5,6.313932,2373264.275378077,789638.5371271743,1,forest
107,457.0,450.0,721.0,4530.0,1365.0,588.81915,0.00041899085,0.03142119,0.8167234,-0.30872485,0.73271203,-0.5368957,3.0,92.0,8.0,25.0,72.0,10.0,50.5,90.0,10.5,5.5,97.0,4.0,11.871364,2373170.791340137,789706.906050443,1,forest
109,476.0,440.0,739.0,4274.0,1398.0,570.93536,0.00042259693,0.03152786,0.79957896,-0.30837622,0.6865509,-0.5070521,4.0,83.0,13.0,22.0,71.0,17.0,44.0,81.0,12.0,4.0,86.5,13.0,7.2904224,2373121.0262055127,789758.0664692149,1,forest
113,398.0,411.0,690.0,4455.0,1218.0,572.5875,0.000839591,0.03034364,0.8359778,-0.27672955,0.73707354,-0.5705976,10.0,99.0,6.0,24.0,83.0,4.0,46.0,70.0,21.0,24.0,99.0,49.5,13.670577,2372923.360951166,789800.8551830977,1,forest
115,384.0,418.0,742.0,4785.0,1361.0,459.26205,0.0002334714,0.02665126,0.85142195,-0.29434142,0.78848356,-0.5571103,21.0,99.0,7.0,49.5,83.0,20.5,60.0,81.0,9.5,24.0,98.0,5.0,15.117948,2372988.9393061395,789862.7127803402,1,forest
116,498.0,464.0,763.0,4231.0,1412.0,831.00287,0.0006920099,0.04458207,0.7893846,-0.2983908,0.6792707,-0.49955696,7.0,84.0,11.0,23.0,74.0,17.5,20.0,77.0,14.0,13.5,88.0,11.0,12.755038,2373034.053493602,789918.9892409899,1,forest
118,400.0,407.0,666.0,4131.0,1172.0,450.95593,0.00037792325,0.029041542,0.8234386,-0.27529922,0.69202805,-0.557986,9.0,88.0,7.0,14.0,79.0,8.5,50.0,79.0,13.0,6.0,94.0,8.0,13.983735,2372855.4571226137,789904.5713047904,1,forest
119,406.0,425.0,695.0,3855.0,1192.0,668.5508,0.00092190504,0.039059043,0.8094344,-0.26338103,0.6580303,-0.5276402,14.0,76.0,17.0,27.0,75.0,15.5,30.0,70.0,17.0,14.0,90.0,14.0,14.230806,2372905.687351955,789923.640188151,1,forest
