,red,blue,green,nir08,swir16,emad,smad,bcmad,ndvi,mndwi,evi,ndbi,bs_pc_50,pv_pc_50,npv_pc_50,bs_med_jan_apr,pv_med_jan_apr,npv_med_jan_apr,bs_med_may_aug,pv_med_may_aug,npv_med_may_aug,bs_med_sep_dec,pv_med_sep_dec,npv_med_sep_dec,dem,x,y,class_id,lulc
82,1183.0,865.0,1331.0,4424.0,3282.0,949.37604,0.0011789799,0.044819318,0.5780275,-0.4229352,0.53892714,-0.1481962,21.0,66.0,8.0,23.0,45.5,23.5,26.5,46.0,37.0,34.5,41.0,11.0,9.213891,5584950.548817786,-2403158.7015434443,3,grassland
83,860.0,642.0,1128.0,4522.0,3097.0,948.7969,0.0011406541,0.04368103,0.68041617,-0.46603552,0.61579335,-0.1870324,16.0,74.0,13.0,25.0,47.5,22.5,19.0,47.0,18.0,30.5,41.0,16.5,10.047022,5584987.615548671,-2403137.329442353,3,grassland
84,1183.0,865.0,1331.0,4424.0,3282.0,949.37604,0.0011789799,0.044819318,0.5780275,-0.4229352,0.53892714,-0.1481962,21.0,66.0,8.0,23.0,45.5,23.5,26.5,46.0,37.0,34.5,41.0,11.0,9.213891,5584978.114167489,-2403158.4935962074,3,grassland
85,1183.0,865.0,1331.0,4424.0,3282.0,949.37604,0.0011789799,0.044819318,0.5780275,-0.4229352,0.53892714,-0.1481962,21.0,66.0,8.0,23.0,45.5,23.5,26.5,46.0,37.0,34.5,41.0,11.0,9.213891,5584963.605393152,-2403139.9696155135,3,grassland
86,701.0,528.0,871.0,3576.0,2194.0,655.4455,0.00077819824,0.040112182,0.6722001,-0.43164763,0.52000433,-0.23951472,45.0,47.0,10.0,43.0,46.5,44.0,53.5,40.0,56.0,47.5,37.0,22.0,8.507116,5585035.486502655,-2403191.1370655946,3,grassland
87,705.0,580.0,867.0,3633.0,2164.0,740.5483,0.001344502,0.04763009,0.6749655,-0.4279116,0.5417006,-0.25340694,8.0,73.0,17.0,10.0,50.0,21.0,10.0,54.0,22.0,25.0,48.0,19.0,10.840989,5584993.903501646,-2402827.1136376318,3,grassland
88,911.0,657.0,1112.0,3996.0,2856.0,817.434,0.0010596514,0.043265305,0.6286937,-0.43951613,0.53063405,-0.16637477,8.0,73.0,17.0,10.0,50.0,21.0,10.0,54.0,22.0,25.0,48.0,19.0,9.8296385,5584984.800873543,-2402839.2282333747,3,grassland
89,911.0,657.0,1112.0,3996.0,2856.0,817.434,0.0010596514,0.043265305,0.6286937,-0.43951613,0.53063405,-0.16637477,8.0,73.0,17.0,10.0,50.0,21.0,10.0,54.0,22.0,25.0,48.0,19.0,9.8296385,5584992.415852029,-2402838.283701956,3,grassland
90,699.0,528.0,899.0,4128.0,2856.0,667.65857,0.0010945201,0.03575835,0.7103791,-0.52117175,0.59688765,-0.18213059,8.0,73.0,17.0,10.0,50.0,21.0,10.0,54.0,22.0,25.0,48.0,19.0,8.810456,5584974.525838838,-2402850.9178501074,3,grassland
91,911.0,657.0,1112.0,3996.0,2856.0,817.434,0.0010596514,0.043265305,0.6286937,-0.43951613,0.53063405,-0.16637477,8.0,73.0,17.0,10.0,50.0,21.0,10.0,54.0,22.0,25.0,48.0,19.0,9.8296385,5584980.805216603,-2402851.6389350058,3,grassland
92,911.0,657.0,1112.0,3996.0,2856.0,817.434,0.0010596514,0.043265305,0.6286937,-0.43951613,0.53063405,-0.16637477,8.0,73.0,17.0,10.0,50.0,21.0,10.0,54.0,22.0,25.0,48.0,19.0,9.8296385,5584994.304921012,-2402853.5136635783,3,grassland
93,1299.0,953.0,1302.0,3795.0,2604.0,874.3417,0.002090633,0.04808565,0.48998824,-0.33333334,0.4320881,-0.18612285,17.0,54.0,25.0,15.5,45.5,36.0,29.0,48.0,28.5,34.0,34.0,43.5,10.481017,5584904.118038763,-2402816.3845963753,3,grassland
94,1299.0,953.0,1302.0,3795.0,2604.0,874.3417,0.002090633,0.04808565,0.48998824,-0.33333334,0.4320881,-0.18612285,17.0,54.0,25.0,15.5,45.5,36.0,29.0,48.0,28.5,34.0,34.0,43.5,10.481017,5584894.519079623,-2402806.272735724,3,grassland
95,1299.0,953.0,1302.0,3795.0,2604.0,874.3417,0.002090633,0.04808565,0.48998824,-0.33333334,0.4320881,-0.18612285,17.0,54.0,25.0,15.5,45.5,36.0,29.0,48.0,28.5,34.0,34.0,43.5,10.481017,5584902.607588277,-2402826.860319561,3,grassland
96,1299.0,953.0,1302.0,3795.0,2604.0,874.3417,0.002090633,0.04808565,0.48998824,-0.33333334,0.4320881,-0.18612285,17.0,54.0,25.0,15.5,45.5,36.0,29.0,48.0,28.5,34.0,34.0,43.5,10.481017,5584897.079653853,-2402820.7856195527,3,grassland
97,1299.0,953.0,1302.0,3795.0,2604.0,874.3417,0.002090633,0.04808565,0.48998824,-0.33333334,0.4320881,-0.18612285,17.0,54.0,25.0,15.5,45.5,36.0,29.0,48.0,28.5,34.0,34.0,43.5,10.481017,5584904.247393126,-2402806.185808113,3,grassland
98,911.0,657.0,1112.0,3996.0,2856.0,817.434,0.0010596514,0.043265305,0.6286937,-0.43951613,0.53063405,-0.16637477,8.0,73.0,17.0,10.0,50.0,21.0,10.0,54.0,22.0,25.0,48.0,19.0,9.8296385,5584984.072627465,-2402831.142781985,3,grassland
99,911.0,657.0,1112.0,3996.0,2856.0,817.434,0.0010596514,0.043265305,0.6286937,-0.43951613,0.53063405,-0.16637477,8.0,73.0,17.0,10.0,50.0,21.0,10.0,54.0,22.0,25.0,48.0,19.0,9.8296385,5584985.930946671,-2402859.580345574,3,grassland
100,541.0,457.0,785.0,3470.0,2048.0,843.5689,0.0015691221,0.05497876,0.73024184,-0.44581714,0.55104035,-0.25770208,13.0,73.0,14.0,13.0,44.0,45.0,15.0,57.0,20.0,36.0,46.5,22.0,9.9582615,5585439.530765612,-2403543.2855815557,2,cropland
101,541.0,457.0,785.0,3470.0,2048.0,843.5689,0.0015691221,0.05497876,0.73024184,-0.44581714,0.55104035,-0.25770208,13.0,73.0,14.0,13.0,44.0,45.0,15.0,57.0,20.0,36.0,46.5,22.0,9.9582615,5585430.287722566,-2403529.918215418,2,cropland
102,462.0,407.0,779.0,4152.0,1970.0,764.2343,0.0007522702,0.04411815,0.7997399,-0.43324846,0.66503257,-0.35641944,9.0,79.0,14.0,15.5,46.5,42.0,11.0,61.5,19.0,37.0,45.5,19.5,8.9315815,5585436.977254964,-2403557.2714911965,2,cropland
103,462.0,407.0,779.0,4152.0,1970.0,764.2343,0.0007522702,0.04411815,0.7997399,-0.43324846,0.66503257,-0.35641944,9.0,79.0,14.0,15.5,46.5,42.0,11.0,61.5,19.0,37.0,45.5,19.5,8.9315815,5585447.051221396,-2403560.648389825,2,cropland
104,462.0,407.0,779.0,4152.0,1970.0,764.2343,0.0007522702,0.04411815,0.7997399,-0.43324846,0.66503257,-0.35641944,9.0,79.0,14.0,15.5,46.5,42.0,11.0,61.5,19.0,37.0,45.5,19.5,8.9315815,5585430.318213599,-2403559.1117751733,2,cropland
105,462.0,407.0,779.0,4152.0,1970.0,764.2343,0.0007522702,0.04411815,0.7997399,-0.43324846,0.66503257,-0.35641944,9.0,79.0,14.0,15.5,46.5,42.0,11.0,61.5,19.0,37.0,45.5,19.5,8.9315815,5585438.506430834,-2403568.574797121,2,cropland
106,468.0,360.0,606.0,3232.0,1744.0,863.56793,0.0022534132,0.06429418,0.7470271,-0.48425534,0.517991,-0.29903534,10.0,56.0,36.0,13.0,53.0,43.0,21.5,43.0,46.0,36.0,40.0,34.0,11.2983675,5585529.480303366,-2403657.8093130277,2,cropland
107,519.0,442.0,803.0,3501.0,1875.0,656.3396,0.00200665,0.032914836,0.74179107,-0.4002987,0.5605264,-0.30245537,8.0,66.0,24.0,13.0,54.0,39.0,11.5,46.0,44.0,28.0,40.5,23.0,10.414015,5585511.184034136,-2403665.128818789,2,cropland
108,468.0,360.0,606.0,3232.0,1744.0,863.56793,0.0022534132,0.06429418,0.7470271,-0.48425534,0.517991,-0.29903534,10.0,56.0,36.0,13.0,53.0,43.0,21.5,43.0,46.0,36.0,40.0,34.0,11.2983675,5585524.7526758965,-2403669.086174332,2,cropland
109,705.0,453.0,620.0,2406.0,1714.0,1040.009,0.0062677264,0.08780524,0.5467695,-0.46872324,0.3212222,-0.16796118,8.0,66.0,24.0,13.0,54.0,39.0,11.5,46.0,44.0,28.0,40.5,23.0,10.999603,5585518.169524125,-2403673.2410643334,2,cropland
110,468.0,360.0,606.0,3232.0,1744.0,863.56793,0.0022534132,0.06429418,0.7470271,-0.48425534,0.517991,-0.29903534,10.0,56.0,36.0,13.0,53.0,43.0,21.5,43.0,46.0,36.0,40.0,34.0,11.2983675,5585520.628152479,-2403663.4288456147,2,cropland
111,588.0,371.0,548.0,2397.0,1604.0,631.0876,0.0024158359,0.054034933,0.60603017,-0.4907063,0.3441126,-0.19820045,10.0,56.0,38.0,13.0,53.0,43.0,21.5,43.0,46.0,36.0,40.0,34.0,11.136268,5585526.092146367,-2403674.6031452976,2,cropland
112,705.0,453.0,620.0,2406.0,1714.0,1040.009,0.0062677264,0.08780524,0.5467695,-0.46872324,0.3212222,-0.16796118,8.0,66.0,24.0,13.0,54.0,39.0,11.5,46.0,44.0,28.0,40.5,23.0,10.999603,5585511.017180727,-2403674.170759946,2,cropland
113,547.0,451.0,783.0,3975.0,2194.0,762.61206,0.0018091202,0.042826537,0.7580717,-0.4739671,0.61767995,-0.28870156,8.0,66.0,24.0,13.0,54.0,39.0,11.5,46.0,44.0,28.0,40.5,23.0,10.235066,5585483.181798203,-2403673.2300413796,2,cropland
114,588.0,371.0,548.0,2397.0,1604.0,631.0876,0.0024158359,0.054034933,0.60603017,-0.4907063,0.3441126,-0.19820045,10.0,56.0,38.0,13.0,53.0,43.0,21.5,43.0,46.0,36.0,40.0,34.0,11.136268,5585520.063000482,-2403681.520320304,2,cropland
115,705.0,453.0,620.0,2406.0,1714.0,1040.009,0.0062677264,0.08780524,0.5467695,-0.46872324,0.3212222,-0.16796118,8.0,66.0,24.0,13.0,54.0,39.0,11.5,46.0,44.0,28.0,40.5,23.0,10.999603,5585492.3794289995,-2403685.208730149,2,cropland
116,705.0,453.0,620.0,2406.0,1714.0,1040.009,0.0062677264,0.08780524,0.5467695,-0.46872324,0.3212222,-0.16796118,8.0,66.0,24.0,13.0,54.0,39.0,11.5,46.0,44.0,28.0,40.5,23.0,10.999603,5585510.641646384,-2403683.914663674,2,cropland
117,588.0,371.0,548.0,2397.0,1604.0,631.0876,0.0024158359,0.054034933,0.60603017,-0.4907063,0.3441126,-0.19820045,10.0,56.0,38.0,13.0,53.0,43.0,21.5,43.0,46.0,36.0,40.0,34.0,11.136268,5585530.190189959,-2403686.51736457,2,cropland
118,547.0,451.0,783.0,3975.0,2194.0,762.61206,0.0018091202,0.042826537,0.7580717,-0.4739671,0.61767995,-0.28870156,8.0,66.0,24.0,13.0,54.0,39.0,11.5,46.0,44.0,28.0,40.5,23.0,10.235066,5585483.383022828,-2403686.430600191,2,cropland
119,459.0,365.0,593.0,2998.0,1674.0,1053.3279,0.003722012,0.08713522,0.7344519,-0.4768416,0.4877253,-0.2833904,7.0,66.0,24.0,13.0,54.0,39.0,11.5,46.0,44.0,28.0,40.5,23.0,8.985908,5585480.062746162,-2403662.905636931,2,cropland
120,628.0,495.0,885.0,3816.0,2278.0,1144.234,0.0013105273,0.06326101,0.71737176,-0.44040462,0.5745594,-0.2523794,22.0,57.0,16.0,32.0,51.5,18.5,28.0,53.0,24.0,31.0,37.0,30.5,8.319103,5585335.790681941,-2402955.043306385,2,cropland
121,628.0,495.0,885.0,3816.0,2278.0,1144.234,0.0013105273,0.06326101,0.71737176,-0.44040462,0.5745594,-0.2523794,22.0,57.0,16.0,32.0,51.5,18.5,28.0,53.0,24.0,31.0,37.0,30.5,8.319103,5585339.609549769,-2402954.918127918,2,cropland
122,576.0,433.0,731.0,3144.0,2112.0,1293.3976,0.004966557,0.07760762,0.69032264,-0.4857545,0.48080885,-0.19634703,21.0,57.0,25.0,23.0,50.5,30.5,24.0,53.0,25.5,38.0,35.5,30.0,8.815648,5585345.059922936,-2402955.087011784,2,cropland
123,576.0,433.0,731.0,3144.0,2112.0,1293.3976,0.004966557,0.07760762,0.69032264,-0.4857545,0.48080885,-0.19634703,21.0,57.0,25.0,23.0,50.5,30.5,24.0,53.0,25.5,38.0,35.5,30.0,8.815648,5585350.189679689,-2402956.0773367994,2,cropland
124,628.0,495.0,885.0,3816.0,2278.0,1144.234,0.0013105273,0.06326101,0.71737176,-0.44040462,0.5745594,-0.2523794,22.0,57.0,16.0,32.0,51.5,18.5,28.0,53.0,24.0,31.0,37.0,30.5,8.319103,5585337.021855704,-2402960.7953312797,2,cropland
125,576.0,433.0,731.0,3144.0,2112.0,1293.3976,0.004966557,0.07760762,0.69032264,-0.4857545,0.48080885,-0.19634703,21.0,57.0,25.0,23.0,50.5,30.5,24.0,53.0,25.5,38.0,35.5,30.0,8.815648,5585342.341334261,-2402960.505115755,2,cropland
126,576.0,433.0,731.0,3144.0,2112.0,1293.3976,0.004966557,0.07760762,0.69032264,-0.4857545,0.48080885,-0.19634703,21.0,57.0,25.0,23.0,50.5,30.5,24.0,53.0,25.5,38.0,35.5,30.0,8.815648,5585347.537502279,-2402959.987245444,2,cropland
127,576.0,433.0,731.0,3144.0,2112.0,1293.3976,0.004966557,0.07760762,0.69032264,-0.4857545,0.48080885,-0.19634703,21.0,57.0,25.0,23.0,50.5,30.5,24.0,53.0,25.5,38.0,35.5,30.0,8.815648,5585352.181607037,-2402960.2984035597,2,cropland
128,628.0,495.0,885.0,3816.0,2278.0,1144.234,0.0013105273,0.06326101,0.71737176,-0.44040462,0.5745594,-0.2523794,22.0,57.0,16.0,32.0,51.5,18.5,28.0,53.0,24.0,31.0,37.0,30.5,8.319103,5585336.894696953,-2402967.5186642534,2,cropland
129,576.0,433.0,731.0,3144.0,2112.0,1293.3976,0.004966557,0.07760762,0.69032264,-0.4857545,0.48080885,-0.19634703,21.0,57.0,25.0,23.0,50.5,30.5,24.0,53.0,25.5,38.0,35.5,30.0,8.815648,5585343.729960985,-2402967.5263047833,2,cropland
130,576.0,433.0,731.0,3144.0,2112.0,1293.3976,0.004966557,0.07760762,0.69032264,-0.4857545,0.48080885,-0.19634703,21.0,57.0,25.0,23.0,50.5,30.5,24.0,53.0,25.5,38.0,35.5,30.0,8.815648,5585349.982814409,-2402967.437186266,2,cropland
131,628.0,495.0,885.0,3816.0,2278.0,1144.234,0.0013105273,0.06326101,0.71737176,-0.44040462,0.5745594,-0.2523794,22.0,57.0,16.0,32.0,51.5,18.5,28.0,53.0,24.0,31.0,37.0,30.5,8.319103,5585336.352088915,-2402972.1703587533,2,cropland
132,576.0,433.0,731.0,3144.0,2112.0,1293.3976,0.004966557,0.07760762,0.69032264,-0.4857545,0.48080885,-0.19634703,21.0,57.0,25.0,23.0,50.5,30.5,24.0,53.0,25.5,38.0,35.5,30.0,8.815648,5585343.877901689,-2402972.039515614,2,cropland
133,576.0,433.0,731.0,3144.0,2112.0,1293.3976,0.004966557,0.07760762,0.69032264,-0.4857545,0.48080885,-0.19634703,21.0,57.0,25.0,23.0,50.5,30.5,24.0,53.0,25.5,38.0,35.5,30.0,8.815648,5585349.328279977,-2402972.208397148,2,cropland
134,576.0,433.0,731.0,3144.0,2112.0,1293.3976,0.004966557,0.07760762,0.69032264,-0.4857545,0.48080885,-0.19634703,21.0,57.0,25.0,23.0,50.5,30.5,24.0,53.0,25.5,38.0,35.5,30.0,8.815648,5585353.983768224,-2402972.866724367,2,cropland
135,670.0,486.0,929.0,3904.0,2471.0,999.0766,0.0036956072,0.053223956,0.7070398,-0.45352936,0.5662161,-0.22478431,11.0,71.0,19.0,20.5,57.0,24.0,14.5,60.5,22.0,34.0,45.0,20.0,8.525397,5585423.516346773,-2402987.732756352,2,cropland
136,620.0,489.0,864.0,4478.0,2805.0,1130.0339,0.0027181208,0.05730854,0.75676733,-0.529027,0.6637762,-0.22971305,11.0,71.0,19.0,20.5,57.0,24.0,14.5,60.5,22.0,34.0,45.0,20.0,8.334453,5585431.319131565,-2402988.9829663592,2,cropland
137,620.0,489.0,864.0,4478.0,2805.0,1130.0339,0.0027181208,0.05730854,0.75676733,-0.529027,0.6637762,-0.22971305,11.0,71.0,19.0,20.5,57.0,24.0,14.5,60.5,22.0,34.0,45.0,20.0,8.334453,5585437.773080058,-2402987.9604402827,2,cropland
138,620.0,489.0,864.0,4478.0,2805.0,1130.0339,0.0027181208,0.05730854,0.75676733,-0.529027,0.6637762,-0.22971305,11.0,71.0,19.0,20.5,57.0,24.0,14.5,60.5,22.0,34.0,45.0,20.0,8.334453,5585442.494971769,-2402987.1105458564,2,cropland
139,670.0,486.0,929.0,3904.0,2471.0,999.0766,0.0036956072,0.053223956,0.7070398,-0.45352936,0.5662161,-0.22478431,11.0,71.0,19.0,20.5,57.0,24.0,14.5,60.5,22.0,34.0,45.0,20.0,8.525397,5585425.348933109,-2402994.160149716,2,cropland
140,620.0,489.0,864.0,4478.0,2805.0,1130.0339,0.0027181208,0.05730854,0.75676733,-0.529027,0.6637762,-0.22971305,11.0,71.0,19.0,20.5,57.0,24.0,14.5,60.5,22.0,34.0,45.0,20.0,8.334453,5585430.791725702,-2402994.097557673,2,cropland
141,620.0,489.0,864.0,4478.0,2805.0,1130.0339,0.0027181208,0.05730854,0.75676733,-0.529027,0.6637762,-0.22971305,11.0,71.0,19.0,20.5,57.0,24.0,14.5,60.5,22.0,34.0,45.0,20.0,8.334453,5585436.285743287,-2402992.063872916,2,cropland
142,620.0,489.0,864.0,4478.0,2805.0,1130.0339,0.0027181208,0.05730854,0.75676733,-0.529027,0.6637762,-0.22971305,11.0,71.0,19.0,20.5,57.0,24.0,14.5,60.5,22.0,34.0,45.0,20.0,8.334453,5585438.753873679,-2402993.141432315,2,cropland
143,573.0,459.0,811.0,4193.0,2057.0,1564.707,0.002004832,0.077638686,0.75954676,-0.43444908,0.63784045,-0.34175998,9.0,74.0,16.0,13.5,57.5,29.5,18.0,51.0,34.0,23.5,45.5,48.5,9.415766,5585296.126965938,-2402716.8879147,2,cropland
144,573.0,459.0,811.0,4193.0,2057.0,1564.707,0.002004832,0.077638686,0.75954676,-0.43444908,0.63784045,-0.34175998,9.0,74.0,16.0,13.5,57.5,29.5,18.0,51.0,34.0,23.5,45.5,48.5,9.415766,5585296.893263615,-2402726.1304883407,2,cropland
145,573.0,459.0,811.0,4193.0,2057.0,1564.707,0.002004832,0.077638686,0.75954676,-0.43444908,0.63784045,-0.34175998,9.0,74.0,16.0,13.5,57.5,29.5,18.0,51.0,34.0,23.5,45.5,48.5,9.415766,5585297.750587074,-2402738.150392257,2,cropland
146,458.0,380.0,644.0,3769.0,1663.0,931.28827,0.001732856,0.056172032,0.78329784,-0.44169915,0.6056559,-0.38770247,8.0,74.0,16.0,14.0,58.0,18.0,16.0,61.0,23.0,24.0,43.0,36.5,10.993366,5585314.41453977,-2402737.6042404785,2,cropland
147,382.0,380.0,659.0,3682.0,1616.0,772.6733,0.0009596944,0.05227799,0.8120079,-0.42065933,0.6286194,-0.3899585,25.0,55.0,19.0,36.0,52.5,34.0,27.0,49.0,25.0,44.0,41.5,40.0,12.156337,5585320.765845625,-2402747.590542369,2,cropland
148,550.0,456.0,815.0,4323.0,2034.0,1136.1572,0.0017051101,0.05756139,0.77426636,-0.4278694,0.66412026,-0.3600755,15.0,60.0,22.0,23.0,56.0,22.0,16.0,51.0,33.0,32.0,41.0,46.5,9.972325,5585301.908812482,-2402751.915660256,2,cropland
149,382.0,380.0,659.0,3682.0,1616.0,772.6733,0.0009596944,0.05227799,0.8120079,-0.42065933,0.6286194,-0.3899585,25.0,55.0,19.0,36.0,52.5,34.0,27.0,49.0,25.0,44.0,41.5,40.0,12.156337,5585311.181742327,-2402752.0751284333,2,cropland
200,1014.0,987.0,1243.0,4115.0,2362.0,1095.6439,0.0028969646,0.06209089,0.6046013,-0.3104022,0.6058298,-0.27065,27.0,59.0,12.0,32.0,48.0,36.5,26.0,55.0,30.0,36.0,53.0,12.5,9.375486,5595209.074039863,-2403423.7370918845,4,buildup
201,587.0,447.0,670.0,3204.0,2129.0,1360.77,0.003586769,0.08075527,0.6903192,-0.5212576,0.48921376,-0.20157512,16.0,61.0,20.0,25.0,49.0,42.0,21.0,55.5,27.0,27.0,54.0,23.0,8.15759,5595322.848050003,-2403438.24485951,4,buildup
202,571.0,470.0,733.0,3576.0,2127.0,862.94617,0.0017916858,0.04843183,0.7246202,-0.48741263,0.5574312,-0.25407684,15.0,66.0,17.0,32.0,47.0,35.5,16.0,52.0,31.0,29.0,55.0,17.0,10.381152,5595238.712236118,-2403478.8145895554,4,buildup
203,618.0,534.0,829.0,3330.0,1955.0,859.786,0.0019870996,0.05883029,0.68693006,-0.40445402,0.52021796,-0.26017028,20.0,65.0,13.0,28.5,48.0,39.0,21.0,61.0,18.5,31.5,56.0,13.0,9.8572445,5595226.900479712,-2403388.622712824,4,buildup
204,415.0,386.0,669.0,4279.0,1899.0,696.91235,0.0006733537,0.034902856,0.8231785,-0.47897196,0.6962664,-0.38523793,11.0,72.0,17.0,28.5,51.0,33.5,12.5,64.0,19.0,22.0,56.0,17.0,12.3495655,5595174.993680317,-2403429.9705352983,4,buildup
205,656.0,546.0,811.0,3534.0,2321.0,1167.218,0.0030850768,0.060091108,0.6868735,-0.48212004,0.5379439,-0.20717335,13.0,63.0,18.0,21.5,51.0,38.5,20.0,58.0,26.0,34.5,54.0,16.0,8.988322,5595447.176009402,-2403491.3215194405,4,buildup
206,1829.0,1899.0,2011.0,3405.0,2498.0,989.5283,0.0035140514,0.050172586,0.30110812,-0.10800619,0.38869435,-0.1536507,14.0,68.0,14.0,25.0,53.0,35.0,14.5,63.0,23.0,23.0,55.0,17.5,8.319825,5595335.600979819,-2403508.0177568337,4,buildup
207,1185.0,727.0,936.0,3663.0,2015.0,759.34656,0.0020714402,0.043021273,0.5111386,-0.36563876,0.40436012,-0.29024303,12.0,64.0,23.0,30.5,45.0,42.0,12.0,58.0,30.0,19.5,52.0,25.0,12.362588,5595173.94599555,-2403523.6033839374,4,buildup
208,784.0,853.0,953.0,3115.0,1767.0,753.01624,0.0018774271,0.04656036,0.5978456,-0.29926473,0.51022196,-0.27611637,15.0,68.0,19.0,28.0,50.0,45.0,18.0,60.0,33.0,20.0,53.0,24.0,14.759873,5595136.331532421,-2403465.5480986084,4,buildup
209,889.0,749.0,1067.0,4451.0,2967.0,1070.376,0.0012019575,0.048776478,0.6670412,-0.47099653,0.6285513,-0.20005393,17.0,66.0,18.0,23.0,52.0,34.5,16.0,63.0,26.0,30.0,56.0,9.0,6.059508,5595442.775083903,-2403359.412665708,4,buildup
210,1095.0,1061.0,1273.0,3783.0,2377.0,1150.3505,0.0019471049,0.057624884,0.55104554,-0.30246577,0.54213226,-0.22824678,13.0,69.0,16.0,23.0,48.0,46.0,13.0,64.0,23.0,24.0,57.0,18.0,7.6953387,5595231.936732957,-2403331.230706899,4,buildup
211,548.0,440.0,749.0,3918.0,2074.0,838.2517,0.001175046,0.040987942,0.7545902,-0.46935883,0.60585356,-0.30774364,25.0,60.0,12.0,28.0,51.0,32.0,28.0,57.0,22.5,38.5,53.0,15.0,6.313865,5595480.054915438,-2403546.2905310043,4,buildup
212,671.0,590.0,900.0,3652.0,1898.0,941.3094,0.002806604,0.05699582,0.6895674,-0.3566833,0.56232554,-0.31603608,13.0,65.0,18.0,13.0,49.0,27.0,22.0,58.0,19.0,19.0,51.0,22.0,5.073145,5595694.102134803,-2403344.307416858,4,buildup
213,718.0,615.0,848.0,3648.0,2405.0,802.36395,0.0015260577,0.048296466,0.67109483,-0.4786351,0.5489564,-0.20535272,22.0,58.0,18.0,22.5,47.0,34.0,25.0,53.0,23.0,33.0,50.0,20.0,5.7105985,5595625.949886017,-2403350.05710411,4,buildup
214,1888.0,1812.0,2079.0,3443.0,2411.0,1529.3649,0.0035760403,0.07124634,0.2916901,-0.07394209,0.347688,-0.17628972,29.0,61.0,14.0,28.0,45.0,37.0,34.0,56.0,17.0,35.0,50.0,22.0,6.30392,5595720.158645883,-2403319.80689946,4,buildup
215,1194.0,1184.0,1378.0,3800.0,2418.0,894.8188,0.0014755428,0.04740996,0.5218262,-0.27397263,0.53914267,-0.22225796,45.0,53.0,8.0,44.0,46.0,69.5,48.0,47.0,26.0,44.5,49.0,63.5,8.371524,5595656.025852506,-2403334.9211843386,4,buildup
216,575.0,537.0,992.0,4145.0,2207.0,972.6912,0.00093632936,0.051219,0.75635594,-0.37980616,0.657822,-0.30510074,21.0,68.0,11.0,24.0,49.0,37.5,20.5,59.0,20.0,34.0,54.0,15.0,5.3560505,5595619.306133883,-2403296.761934005,4,buildup
217,889.0,696.0,955.0,3584.0,2325.0,918.4693,0.0016287565,0.047386125,0.6025039,-0.4176829,0.49186012,-0.21306479,22.0,65.0,13.0,23.0,49.5,31.0,25.0,58.0,15.5,35.0,51.0,15.0,5.2859178,5595639.107573086,-2403293.089347066,4,buildup
218,671.0,590.0,900.0,3652.0,1898.0,941.3094,0.002806604,0.05699582,0.6895674,-0.3566833,0.56232554,-0.31603608,13.0,65.0,18.0,13.0,49.0,27.0,22.0,58.0,19.0,19.0,51.0,22.0,5.073145,5595699.240262183,-2403359.4264744096,4,buildup
219,479.0,449.0,587.0,3285.0,1426.0,739.3179,0.0012522638,0.057643324,0.7454836,-0.4167909,0.5484111,-0.39460838,19.0,60.0,21.0,25.0,48.0,25.0,29.5,56.0,21.0,28.5,47.0,24.5,7.931132,5595701.825084291,-2403374.3990896214,4,buildup
220,1663.0,1562.0,1779.0,3447.0,2403.0,1185.9783,0.0024600625,0.064662956,0.34911937,-0.1492109,0.38087112,-0.17846154,31.0,54.0,13.0,26.0,49.0,35.0,39.0,50.0,15.0,36.0,46.0,21.0,6.241774,5595691.432367013,-2403326.7892375486,4,buildup
221,950.0,824.0,1152.0,3210.0,2007.0,1033.259,0.0028774738,0.06265031,0.5432692,-0.27065527,0.4438335,-0.2305923,22.0,65.0,13.0,23.0,49.5,31.0,25.0,58.0,15.5,35.0,51.0,15.0,5.2859178,5595687.574629996,-2403308.384026053,4,buildup
222,479.0,449.0,587.0,3285.0,1426.0,739.3179,0.0012522638,0.057643324,0.7454836,-0.4167909,0.5484111,-0.39460838,19.0,60.0,21.0,25.0,48.0,25.0,29.5,56.0,21.0,28.5,47.0,24.5,7.931132,5595706.315324779,-2403390.929846424,4,buildup
223,577.0,542.0,652.0,2671.0,1315.0,849.8695,0.0024912655,0.08146581,0.6447044,-0.33706152,0.43379182,-0.34019065,30.0,55.0,15.0,30.5,48.0,34.0,32.5,50.0,22.0,41.5,43.0,18.0,7.5966644,5595713.428417852,-2403409.6898269374,4,buildup
224,365.0,355.0,533.0,3613.0,1509.0,1049.9888,0.0018021464,0.072359,0.81649065,-0.47796282,0.6179369,-0.410777,15.0,58.0,24.0,24.0,46.0,36.0,20.0,54.0,30.5,28.5,46.0,26.5,6.501065,5595721.845068691,-2403425.8578744703,4,buildup
225,950.0,824.0,1152.0,3210.0,2007.0,1033.259,0.0028774738,0.06265031,0.5432692,-0.27065527,0.4438335,-0.2305923,22.0,65.0,13.0,23.0,49.5,31.0,25.0,58.0,15.5,35.0,51.0,15.0,5.2859178,5595682.675385569,-2403286.5384790534,4,buildup
226,834.0,726.0,937.0,2683.0,1871.0,922.0116,0.0025908947,0.06080984,0.5257321,-0.33262107,0.3775935,-0.17830479,19.0,60.0,25.0,25.0,47.0,38.0,22.0,54.0,26.0,33.0,51.0,22.5,7.053316,5595678.593982837,-2403268.3724436583,4,buildup
